2811 26/07/16| 10,13,16,24,27,37| 2
2291 20/09/11| 9,13,16,17,34,35| 5
2290 17/09/11| 15,18,21,29,31,34| 6
2289 13/09/11| 15,19,29,31,34,35| 7
2288 10/09/11| 10,11,14,19,20,29| 2
2287 06/09/11| 6,7,12,18,25,26| 1
2286 03/09/11| 9,16,18,20,21,25| 6
2285 30/08/11| 1,2,3,5,22,28| 5
2284 27/08/11| 8,12,15,23,34,35| 3
2283 23/08/11| 16,17,21,28,33,37| 4
2282 20/08/11| 17,18,24,30,36,37| 2
2281 16/08/11| 4,6,8,32,35,37| 1
2280 13/08/11| 4,7,12,18,20,36| 1
2279 09/08/11| 9,15,17,18,25,26| 3
2278 06/08/11| 1,2,10,15,25,32| 6
2277 02/08/11| 7,10,14,18,20,36| 2
2276 30/07/11| 1,5,13,24,30,37| 6
2275 26/07/11| 1,4,11,26,28,34| 7
2274 23/07/11| 15,17,23,24,27,31| 2
2273 19/07/11| 1,16,20,24,29,36| 5
2272 16/07/11| 7,11,17,21,23,37| 2
2271 12/07/11| 1,2,9,21,22,36| 3
2270 09/07/11| 3,11,15,17,22,23| 1
2269 05/07/11| 1,6,19,23,33,37| 3
2268 02/07/11| 4,11,17,24,25,30| 3
2267 28/06/11| 21,24,30,32,36,37| 4
2266 25/06/11| 6,10,16,20,23,30| 1
2265 21/06/11| 5,16,19,25,28,34| 2
2264 18/06/11| 4,16,19,29,30,32| 6
2263 14/06/11| 1,3,4,18,24,26| 3
2262 11/06/11| 2,8,12,17,26,35| 7
2261 08/06/11| 8,11,13,16,32,37| 7
2260 04/06/11| 5,9,12,16,20,26| 1
2259 31/05/11| 2,9,20,22,23,33| 2
2258 28/05/11| 6,10,16,19,27,32| 5
2257 24/05/11| 7,12,18,23,34,36| 4
2256 21/05/11| 2,16,17,31,35,36| 5
2255 17/05/11| 3,12,15,16,27,34| 2
2254 14/05/11| 10,16,21,23,35,37| 7
2253 11/05/11| 4,8,12,14,22,24| 4
2252 07/05/11| 1,12,14,20,21,29| 2
2251 03/05/11| 5,11,13,14,34,36| 4
2250 30/04/11| 3,4,19,23,27,33| 6
2249 27/04/11| 3,14,17,24,30,35| 4
2248 23/04/11| 10,14,19,20,23,34| 5
2247 20/04/11| 12,13,15,26,28,36| 4
2246 16/04/11| 7,8,11,13,15,28| 1
2245 12/04/11| 5,12,17,19,24,34| 2
2244 09/04/11| 6,16,18,22,26,31| 7
2243 05/04/11| 5,6,8,12,29,35| 7
2242 02/04/11| 6,14,16,19,21,30| 2
2241 29/03/11| 6,13,21,23,24,29| 1
2240 26/03/11| 8,12,13,19,23,29| 3
2239 22/03/11| 4,5,7,8,15,33| 7
2238 19/03/11| 8,10,17,19,24,32| 3
2237 15/03/11| 4,11,18,19,22,28| 2
2236 12/03/11| 3,7,14,17,18,20| 1
2235 08/03/11| 2,7,8,9,13,28| 3
2234 05/03/11| 2,17,19,21,26,31| 6
2233 01/03/11| 13,20,25,28,33,35| 8
2232 26/02/11| 19,23,24,28,29,33| 5
2231 22/02/11| 1,9,10,11,15,21| 1
2230 19/02/11| 1,10,12,17,26,30| 1
2229 15/02/11| 10,16,19,24,27,32| 4
2228 12/02/11| 1,4,18,20,26,31| 2
2227 08/02/11| 3,7,9,18,30,35| 3
2226 05/02/11| 7,20,24,26,34,36| 5
2225 01/02/11| 8,12,21,31,33,34| 1
2224 29/01/11| 7,10,12,13,30,36| 7
2223 25/01/11| 5,7,21,25,36,37| 6
2222 22/01/11| 4,11,13,20,29,33| 5
2221 18/01/11| 6,7,12,22,26,37| 7
2220 15/01/11| 7,12,16,22,25,28| 7
2219 11/01/11| 5,21,25,26,29,37| 7
2218 08/01/11| 3,11,29,32,33,35| 6
2217 04/01/11| 4,13,21,24,26,31| 7
2216 01/01/11| 2,13,14,19,31,35| 1
2215 28/12/10| 2,9,10,22,31,37| 8
2214 25/12/10| 7,8,10,16,28,35| 7
2213 21/12/10| 6,8,10,20,22,36| 5
2212 18/12/10| 2,5,6,9,17,35| 1
2211 14/12/10| 3,8,11,19,21,32| 1
2210 11/12/10| 5,8,19,23,28,36| 2
2209 07/12/10| 3,7,11,16,17,36| 1
2208 04/12/10| 3,11,12,20,27,34| 5
2207 30/11/10| 12,19,23,25,28,32| 1
2206 27/11/10| 6,9,12,18,23,25| 1
2205 23/11/10| 4,9,12,16,21,31| 5
2204 20/11/10| 7,13,14,21,35,37| 7
2203 16/11/10| 11,12,14,15,32,34| 8
2202 13/11/10| 12,15,19,31,35,37| 5
2201 09/11/10| 21,22,26,29,33,36| 2
2200 06/11/10| 18,20,21,24,25,31| 7
2199 02/11/10| 2,11,24,31,35,36| 2
2198 30/10/10| 8,11,16,30,31,33| 5
2197 26/10/10| 1,11,15,17,29,32| 3
2196 23/10/10| 4,5,14,17,23,35| 5
2195 19/10/10| 8,9,21,28,32,33| 8
2194 16/10/10| 13,14,26,32,33,36| 2
2193 12/10/10| 10,17,29,32,34,35| 4
2192 09/10/10| 13,14,21,30,32,37| 1
2191 05/10/10| 3,14,24,29,30,33| 6
2190 02/10/10| 13,14,18,31,34,35| 7
2189 28/09/10| 2,14,15,16,25,35| 5
2188 25/09/10| 4,15,20,21,27,32| 7
2187 21/09/10| 13,14,26,32,33,36| 1
2186 19/09/10| 3,4,5,27,29,30| 4
2185 14/09/10| 14,16,21,22,24,35| 2
2184 12/09/10| 1,4,13,16,34,36| 6
2183 07/09/10| 4,5,16,17,30,35| 5
2182 04/09/10| 10,15,24,25,30,37| 6
2181 31/08/10| 12,13,16,18,22,36| 7
2180 28/08/10| 1,7,11,15,21,34| 3
2179 24/08/10| 3,8,11,12,25,27| 3
2178 21/08/10| 1,10,12,13,15,37| 1
2177 17/08/10| 1,7,12,14,25,30| 4
2176 14/08/10| 8,17,18,24,26,31| 2
2175 10/08/10| 12,17,18,19,21,37| 3
2174 07/08/10| 7,8,18,19,20,33| 8
2173 03/08/10| 15,19,27,28,30,31| 3
2172 31/07/10| 1,6,7,13,19,29| 7
2171 27/07/10| 1,6,9,24,35,36| 5
2170 24/07/10| 3,4,5,14,26,32| 4
2169 20/07/10| 2,9,13,20,21,24| 4
2168 17/07/10| 1,8,9,10,16,37| 5
2167 13/07/10| 6,9,20,22,27,36| 4
2166 10/07/10| 6,8,9,16,25,36| 2
2165 06/07/10| 7,9,21,23,24,27| 5
2164 03/07/10| 4,8,12,14,29,37| 3
2163 01/07/10| 3,4,6,8,15,20| 3
2162 29/06/10| 1,11,13,27,29,32| 1
2161 26/06/10| 6,10,14,16,28,31| 5
2160 24/06/10| 8,15,23,25,26,37| 8
2159 22/06/10| 2,11,16,18,22,29| 1
2158 19/06/10| 4,5,6,7,10,28| 6
2157 15/06/10| 2,6,17,20,21,30| 5
2156 12/06/10| 7,8,15,23,25,26| 8
2155 08/06/10| 11,12,23,25,28,31| 1
2154 05/06/10| 10,22,25,29,31,34| 8
2153 03/06/10| 2,10,15,26,28,34| 4
2152 01/06/10| 2,10,11,12,19,34| 8
2151 29/05/10| 1,4,17,19,27,36| 5
2150 25/05/10| 9,10,12,16,20,23| 2
2149 22/05/10| 18,19,23,24,28,31| 3
2148 19/05/10| 2,3,9,18,23,30| 5
2147 15/05/10| 4,8,14,19,35,36| 4
2146 11/05/10| 4,17,19,22,32,35| 3
2145 08/05/10| 1,10,12,19,30,32| 3
2144 06/05/10| 1,2,12,16,22,25| 3
2143 04/05/10| 9,18,31,33,34,35| 7
2142 01/05/10| 2,8,9,18,20,27| 7
2141 27/04/10| 2,3,5,8,10,14| 4
2140 24/04/10| 4,7,22,29,31,36| 3
2139 21/04/10| 6,10,23,24,28,36| 4
2138 17/04/10| 1,11,20,27,28,30| 4
2137 13/04/10| 5,11,14,15,21,32| 3
2136 10/04/10| 12,15,21,24,28,34| 7
2135 06/04/10| 2,11,18,22,31,36| 2
2134 03/04/10| 6,9,10,21,26,27| 6
2133 30/03/10| 1,5,10,22,28,30| 8
2132 27/03/10| 7,11,15,25,30,36| 1
2131 23/03/10| 8,12,21,25,27,31| 2
2130 20/03/10| 4,11,12,14,25,29| 1
2129 16/03/10| 14,15,21,27,30,32| 2
2128 13/03/10| 1,2,13,15,24,26| 1
2127 09/03/10| 7,8,9,13,20,33| 1
2126 06/03/10| 6,7,27,34,35,36| 7
2125 02/03/10| 6,11,18,25,29,33| 5
2124 27/02/10| 7,16,21,24,26,34| 8
2123 23/02/10| 13,23,25,29,31,35| 2
2122 20/02/10| 3,4,13,15,18,19| 6
2121 16/02/10| 1,2,13,24,30,32| 2
2120 13/02/10| 1,8,11,13,15,25| 4
2119 09/02/10| 11,18,24,26,31,34| 6
2118 06/02/10| 7,19,22,24,28,37| 7
2117 02/02/10| 5,13,14,15,18,30| 1
2116 30/01/10| 14,23,26,27,33,35| 5
2115 26/01/10| 2,11,14,24,28,30| 1
2114 23/01/10| 9,10,11,14,24,33| 6
2113 19/01/10| 6,9,19,25,32,33| 6
2112 16/01/10| 10,12,14,15,28,37| 4
2111 12/01/10| 2,7,9,10,12,20| 4
2110 09/01/10| 1,3,4,32,33,35| 2
2109 05/01/10| 3,6,22,32,33,36| 4
2108 02/01/10| 1,11,12,27,31,35| 4
2107 29/12/09| 7,8,12,13,29,31| 8
2106 26/12/09| 6,8,14,21,23,24| 7
2105 22/12/09| 16,19,22,24,26,28| 2
2104 19/12/09| 10,15,19,25,34,36| 1
2103 15/12/09| 9,21,22,23,25,35| 7
2102 12/12/09| 4,6,12,23,26,30| 6
2101 08/12/09| 1,6,15,20,22,24| 4
2100 05/12/09| 3,22,25,28,33,34| 3
2099 01/12/09| 1,11,13,24,29,31| 8
2098 28/11/09| 9,10,16,27,30,34| 3
2097 24/11/09| 5,6,7,24,29,33| 8
2096 21/11/09| 1,14,16,17,27,36| 4
2095 17/11/09| 2,12,13,18,28,30| 4
2094 14/11/09| 5,6,14,31,32,34| 4
2093 10/11/09| 4,17,18,22,31,32| 6
2092 07/11/09| 3,11,17,18,25,33| 4
2091 03/11/09| 3,6,9,11,25,32| 7
2090 31/10/09| 6,8,17,20,22,25| 1
2089 27/10/09| 3,10,11,23,24,25| 1
2088 24/10/09| 5,7,19,23,30,33| 5
2087 20/10/09| 8,14,25,27,31,37| 3
2086 17/10/09| 1,3,10,14,23,37| 3
2085 13/10/09| 2,11,15,19,28,36| 6
2084 10/10/09| 2,6,12,17,32,37| 6
2083 06/10/09| 3,12,20,22,25,28| 8
2082 03/10/09| 1,14,16,17,26,34| 4
2081 29/09/09| 4,8,14,21,22,34| 8
2080 26/09/09| 2,4,8,11,16,34| 2
2079 22/09/09| 2,6,8,18,21,29| 8
2078 20/09/09| 5,6,10,23,25,34| 8
2077 15/09/09| 21,23,25,30,31,33| 2
2076 12/09/09| 14,17,24,30,32,35| 7
2075 08/09/09| 8,14,20,21,28,35| 1
2074 05/09/09| 3,10,14,17,22,37| 3
2073 01/09/09| 4,8,11,16,27,31| 1
2072 29/08/09| 7,8,11,12,20,35| 6
2071 25/08/09| 6,7,14,16,17,28| 8
2070 22/08/09| 1,10,21,22,31,34| 3
2069 18/08/09| 12,17,20,22,25,30| 3
2068 15/08/09| 8,11,17,21,25,31| 2
2067 11/08/09| 7,16,20,22,32,34| 8
2066 08/08/09| 4,13,16,23,33,37| 4
2065 06/08/09| 4,5,11,28,29,34| 1
2064 04/08/09| 1,3,16,23,33,37| 8
2063 01/08/09| 3,5,20,27,33,37| 1
2062 28/07/09| 1,2,4,22,29,36| 4
2061 25/07/09| 2,3,4,17,20,26| 4
2060 21/07/09| 3,7,17,19,21,33| 6
2059 18/07/09| 6,20,30,32,34,35| 7
2058 14/07/09| 6,7,10,15,16,20| 3
2057 11/07/09| 4,17,18,24,26,37| 3
2056 07/07/09| 2,3,13,14,20,26| 2
2055 04/07/09| 8,9,14,18,22,37| 5
2054 02/07/09| 6,11,21,24,25,26| 6
2053 30/06/09| 2,11,12,21,35,36| 6
2052 27/06/09| 2,12,24,25,27,28| 5
2051 23/06/09| 6,11,13,17,26,31| 7
2050 20/06/09| 8,9,11,28,30,35| 2
2049 18/06/09| 20,27,30,32,34,37| 3
2048 16/06/09| 6,18,19,23,27,31| 4
2047 13/06/09| 2,8,10,18,21,28| 2
2046 09/06/09| 9,12,14,15,23,34| 1
2045 06/06/09| 13,23,29,31,32,34| 1
2044 04/06/09| 5,6,8,16,18,30| 3
2043 02/06/09| 6,9,12,19,27,32| 4
2042 30/05/09| 2,22,24,32,36,37| 7
2041 26/05/09| 2,5,9,17,23,33| 3
2040 23/05/09| 21,23,29,30,31,35| 2
2039 19/05/09| 4,5,10,11,30,37| 4
2038 16/05/09| 4,15,20,30,31,35| 2
2037 12/05/09| 3,6,18,26,27,34| 6
2036 09/05/09| 13,16,17,19,21,28| 4
2035 07/05/09| 7,9,28,29,36,37| 1
2034 05/05/09| 16,24,29,32,36,37| 3
2033 02/05/09| 5,11,15,20,21,26| 5
2032 29/04/09| 2,6,13,21,27,31| 7
2031 25/04/09| 1,5,6,16,27,33| 3
2030 21/04/09| 10,17,19,32,35,37| 4
2029 18/04/09| 13,16,18,25,32,33| 7
2028 15/04/09| 9,12,17,18,33,34| 5
2027 11/04/09| 4,5,10,11,20,25| 5
2026 07/04/09| 3,18,21,24,27,29| 1
2025 04/04/09| 15,17,21,35,36,37| 6
2024 02/04/09| 1,9,17,25,28,33| 2
2023 31/03/09| 2,8,21,22,33,35| 4
2022 28/03/09| 12,13,20,24,28,31| 1
2021 24/03/09| 2,8,12,21,26,28| 5
2020 21/03/09| 3,4,12,14,20,31| 2
2019 17/03/09| 7,9,10,11,20,33| 3
2018 14/03/09| 3,8,10,11,19,31| 2
2017 10/03/09| 5,11,15,28,30,34| 2
2016 07/03/09| 1,2,10,14,17,21| 1
2015 05/03/09| 1,7,10,24,28,35| 1
2014 03/03/09| 14,15,16,23,25,35| 2
2013 28/02/09| 8,14,24,28,34,35| 8
2012 24/02/09| 3,4,6,25,27,32| 7
2011 21/02/09| 12,13,17,22,30,33| 5
2010 17/02/09| 9,11,15,22,24,27| 6
2009 14/02/09| 1,8,10,16,26,30| 6
2008 10/02/09| 6,9,12,19,25,29| 7
2007 07/02/09| 1,4,5,6,19,30| 8
2006 05/02/09| 4,5,6,8,25,29| 9
2005 03/02/09| 9,13,15,17,19,32| 5
2004 31/01/09| 6,10,11,21,23,31| 9
2003 27/01/09| 3,6,7,10,23,25| 7
2002 24/01/09| 1,9,10,12,19,34| 1
2001 20/01/09| 1,5,16,19,26,33| 7
2000 17/01/09| 7,9,24,25,30,34| 8
1999 13/01/09| 2,3,11,12,20,30| 4
1998 10/01/09| 3,4,6,17,27,31| 9
1997 06/01/09| 5,24,26,27,29,30| 5
1996 03/01/09| 11,15,17,18,29,30| 5
1995 01/01/09| 2,4,13,19,29,31| 7
1994 30/12/08| 10,15,24,29,32,33| 5
1993 27/12/08| 6,8,10,18,31,32| 9
1992 25/12/08| 12,20,24,26,30,33| 3
1991 23/12/08| 1,2,15,17,19,25| 7
1990 20/12/08| 9,11,12,17,19,23| 1
1989 16/12/08| 4,11,20,22,30,32| 9
1988 13/12/08| 4,5,10,19,28,30| 6
1987 09/12/08| 5,11,12,18,26,34| 5
1986 06/12/08| 3,17,24,27,30,31| 10
1985 04/12/08| 4,7,18,21,28,30| 5
1984 02/12/08| 5,14,15,23,25,34| 1
1983 29/11/08| 3,8,13,17,22,29| 8
1982 25/11/08| 2,7,12,16,29,34| 5
1981 22/11/08| 9,15,18,22,23,24| 3
1980 18/11/08| 4,8,15,22,28,31| 7
1979 15/11/08| 4,8,25,26,29,31| 4
1978 11/11/08| 7,10,13,19,29,33| 7
1977 08/11/08| 5,19,22,27,29,34| 5
1976 06/11/08| 5,10,14,15,24,31| 9
1975 04/11/08| 2,5,11,21,24,31| 3
1974 01/11/08| 3,9,10,15,17,26| 2
1973 30/10/08| 2,6,14,26,27,30| 2
1972 28/10/08| 6,10,23,28,29,30| 4
1971 25/10/08| 1,7,8,19,24,26| 4
1970 22/10/08| 7,10,11,13,23,33| 6
1969 18/10/08| 4,8,17,18,22,32| 1
1968 14/10/08| 4,7,13,14,15,20| 2
1967 11/10/08| 9,10,20,24,26,27| 7
1966 07/10/08| 4,5,14,18,24,31| 4
1965 04/10/08| 2,9,13,16,20,23| 5
1964 01/10/08| 3,4,5,7,10,16| 6
1963 27/09/08| 3,5,9,16,18,26| 2
1962 23/09/08| 3,12,14,22,27,33| 7
1961 20/09/08| 10,14,17,26,30,33| 10
1960 16/09/08| 4,19,24,25,30,34| 4
1959 13/09/08| 2,3,5,11,13,24| 2
1958 09/09/08| 13,15,18,22,23,31| 3
1957 06/09/08| 4,9,12,24,29,33| 7
1956 02/09/08| 1,5,9,23,24,30| 6
1955 30/08/08| 13,18,25,26,31,32| 1
1954 26/08/08| 4,6,15,23,27,33| 3
1953 23/08/08| 1,2,8,10,19,22| 5
1952 19/08/08| 10,14,18,19,21,23| 5
1951 16/08/08| 12,18,19,23,28,29| 3
1950 12/08/08| 2,9,18,26,28,33| 6
1949 08/08/08| 3,8,13,20,31,33| 10
1948 05/08/08| 1,12,17,21,28,32| 8
1947 02/08/08| 1,19,20,22,28,34| 4
1946 29/07/08| 2,11,13,17,32,34| 6
1945 26/07/08| 5,15,21,22,27,29| 10
1944 22/07/08| 3,10,13,18,21,31| 3
1943 19/07/08| 12,15,17,18,26,31| 9
1942 15/07/08| 11,12,13,21,23,24| 7
1941 12/07/08| 5,8,12,16,21,25| 1
1940 08/07/08| 3,16,20,23,27,28| 5
1939 05/07/08| 3,19,25,26,32,34| 10
1938 01/07/08| 4,11,13,17,24,28| 10
1937 28/06/08| 4,7,11,14,22,25| 7
1936 24/06/08| 1,9,15,16,19,34| 2
1935 21/06/08| 2,9,13,19,23,32| 3
1934 17/06/08| 3,7,8,22,24,30| 8
1933 14/06/08| 2,4,19,27,33,34| 8
1932 11/06/08| 4,12,14,21,24,30| 2
1931 07/06/08| 1,2,17,18,32,34| 6
1930 03/06/08| 3,4,6,13,21,30| 6
1929 31/05/08| 2,8,20,25,31,32| 9
1928 27/05/08| 2,3,4,12,18,28| 6
1927 24/05/08| 1,2,16,17,20,31| 3
1926 20/05/08| 1,12,16,20,22,23| 8
1925 17/05/08| 5,9,13,24,27,31| 2
1924 13/05/08| 6,12,13,16,28,32| 6
1923 10/05/08| 6,11,18,25,29,30| 8
1922 06/05/08| 3,10,18,27,28,30| 2
1921 03/05/08| 11,18,22,24,26,29| 5
1920 29/04/08| 4,13,19,23,27,28| 1
1919 26/04/08| 1,2,3,6,7,17| 6
1918 22/04/08| 5,7,9,17,25,30| 8
1917 18/04/08| 1,5,8,14,21,23| 10
1916 15/04/08| 6,11,23,25,28,29| 3
1915 12/04/08| 3,12,19,26,29,33| 8
1914 08/04/08| 2,10,11,13,14,17| 7
1913 05/04/08| 6,9,12,18,19,31| 6
1912 01/04/08| 5,7,12,16,18,34| 4
1911 29/03/08| 5,7,9,20,26,31| 9
1910 25/03/08| 13,28,29,31,32,34| 10
1909 22/03/08| 2,4,21,26,27,33| 4
1908 18/03/08| 8,11,14,26,28,29| 1
1907 15/03/08| 5,13,17,22,25,34| 7
1906 11/03/08| 1,7,8,16,17,24| 3
1905 08/03/08| 6,19,20,21,25,32| 9
1904 04/03/08| 9,11,12,20,30,33| 7
1903 01/03/08| 5,7,15,23,27,32| 4
1902 26/02/08| 7,14,15,24,27,34| 9
1901 23/02/08| 3,4,22,23,24,26| 1
1900 19/02/08| 3,7,13,15,21,26| 7
1899 16/02/08| 3,8,14,16,17,21| 3
1898 12/02/08| 9,17,18,20,33,34| 8
1897 09/02/08| 2,12,20,24,29,31| 9
1896 05/02/08| 6,10,16,17,20,32| 8
1895 02/02/08| 2,7,8,14,21,33| 2
1894 29/01/08| 2,3,23,25,31,32| 8
1893 26/01/08| 6,14,17,26,30,32| 7
1892 22/01/08| 2,3,7,15,17,28| 8
1891 19/01/08| 7,12,17,21,25,29| 2
1890 15/01/08| 2,3,7,11,20,28| 8
1889 12/01/08| 10,12,16,28,29,31| 6
1888 08/01/08| 8,10,17,22,26,31| 1
1887 05/01/08| 4,7,11,15,18,31| 9
1886 31/12/07| 1,3,6,18,22,28| 2
1885 29/12/07| 5,15,17,23,27,30| 2
1884 25/12/07| 2,3,9,10,14,18| 5
1883 22/12/07| 2,5,14,20,22,30| 8
1882 18/12/07| 3,11,13,16,17,33| 8
1881 15/12/07| 3,4,15,17,18,33| 9
1880 11/12/07| 14,17,18,22,25,34| 5
1879 08/12/07| 5,13,25,28,32,34| 6
1878 06/12/07| 10,14,17,23,24,34| 9
1877 04/12/07| 3,14,16,23,24,31| 1
1876 01/12/07| 3,4,8,11,17,19| 9
1875 27/11/07| 1,2,7,27,29,31| 3
1874 24/11/07| 7,11,15,19,22,27| 3
1873 20/11/07| 7,11,15,20,31,33| 6
1872 17/11/07| 3,4,9,14,15,30| 3
1871 13/11/07| 3,7,11,14,23,28| 4
1870 10/11/07| 5,8,10,15,26,30| 6
1869 06/11/07| 1,19,22,25,27,32| 2
1868 03/11/07| 10,12,13,19,21,28| 4
1867 01/11/07| 3,5,15,23,28,32| 7
1866 30/10/07| 10,14,23,27,30,31| 10
1865 27/10/07| 2,5,10,11,17,22| 4
1864 23/10/07| 11,12,15,17,19,31| 2
1863 20/10/07| 4,7,9,10,24,33| 8
1862 16/10/07| 6,8,14,18,19,29| 5
1861 13/10/07| 10,14,17,21,29,30| 5
1860 11/10/07| 2,7,8,12,26,29| 3
1859 09/10/07| 5,10,12,22,32,33| 1
1858 06/10/07| 4,10,12,15,21,29| 3
1857 02/10/07| 1,2,3,5,33,34| 2
1856 29/09/07| 1,2,11,18,28,34| 3
1855 25/09/07| 1,6,7,10,26,29| 6
1854 23/09/07| 8,16,17,22,23,24| 1
1853 18/09/07| 4,16,19,28,30,32| 10
1852 16/09/07| 3,4,9,16,23,27| 3
1851 11/09/07| 3,12,15,26,33,34| 10
1850 08/09/07| 3,10,18,21,25,27| 2
1849 06/09/07| 2,6,22,31,32,33| 5
1848 04/09/07| 3,14,20,31,33,34| 7
1847 01/09/07| 1,3,8,11,20,31| 9
1846 28/08/07| 20,28,29,30,32,34| 3
1845 25/08/07| 7,13,15,22,30,32| 5
1844 21/08/07| 5,13,21,25,31,33| 3
1843 18/08/07| 6,7,12,21,28,30| 8
1842 14/08/07| 3,9,10,16,30,32| 8
1841 11/08/07| 3,7,9,15,18,29| 1
1840 07/08/07| 4,6,8,10,17,34| 10
1839 04/08/07| 5,6,9,16,19,22| 8
1838 02/08/07| 5,9,10,11,29,31| 6
1837 31/07/07| 1,3,7,20,21,22| 7
1836 28/07/07| 9,12,23,24,28,33| 4
1835 24/07/07| 7,13,22,24,27,28| 3
1834 21/07/07| 6,7,10,12,22,30| 4
1833 17/07/07| 5,7,12,15,20,25| 5
1832 14/07/07| 2,7,10,21,25,33| 6
1831 10/07/07| 6,7,9,15,28,33| 9
1830 07/07/07| 7,9,14,15,24,34| 6
1829 05/07/07| 2,4,16,18,26,34| 2
1828 03/07/07| 2,12,21,24,25,27| 9
1827 28/06/07| 5,6,7,24,26,29| 3
1826 26/06/07| 8,14,22,28,31,33| 5
1825 23/06/07| 3,7,19,21,27,31| 9
1824 19/06/07| 5,6,9,17,27,32| 4
1823 16/06/07| 9,12,18,21,23,28| 1
1822 12/06/07| 5,6,9,21,24,28| 2
1821 09/06/07| 13,17,20,21,25,34| 7
1820 07/06/07| 3,4,11,23,24,34| 10
1819 05/06/07| 6,9,13,16,24,32| 4
1818 02/06/07| 1,7,9,16,17,29| 8
1817 29/05/07| 1,3,21,23,27,32| 6
1816 26/05/07| 5,8,13,14,16,29| 10
1815 23/05/07| 2,3,8,22,24,34| 4
1814 19/05/07| 3,8,9,24,26,27| 9
1813 15/05/07| 3,6,7,15,18,20| 6
1812 12/05/07| 2,4,9,24,33,34| 9
1811 08/05/07| 6,10,11,25,31,32| 7
1810 05/05/07| 4,15,21,26,27,28| 9
1809 03/05/07| 10,11,19,25,26,27| 9
1808 01/05/07| 1,3,5,14,19,22| 8
1807 28/04/07| 3,14,16,22,28,29| 7
1806 25/04/07| 8,9,21,28,30,32| 2
1805 21/04/07| 1,3,14,19,26,31| 9
1804 17/04/07| 5,6,17,20,24,28| 3
1803 14/04/07| 1,9,10,17,26,34| 1
1802 12/04/07| 5,18,20,24,26,29| 10
1801 10/04/07| 2,3,5,6,12,32| 6
1800 07/04/07| 14,17,20,24,25,31| 7
1799 04/04/07| 6,8,12,24,25,31| 4
1798 31/03/07| 1,7,22,26,31,32| 3
1797 27/03/07| 7,12,22,24,26,30| 4
1796 24/03/07| 4,9,10,12,21,32| 8
1795 20/03/07| 2,18,19,20,26,31| 4
1794 17/03/07| 1,12,20,31,33,34| 7
1793 13/03/07| 2,4,10,15,21,30| 4
1792 10/03/07| 3,12,20,25,28,32| 6
1791 08/03/07| 6,10,16,24,27,30| 1
1790 06/03/07| 7,8,21,28,29,31| 3
1789 03/03/07| 3,4,12,14,33,34| 9
1788 27/02/07| 2,5,6,20,28,30| 7
1787 24/02/07| 1,8,11,12,25,30| 9
1786 20/02/07| 17,24,27,30,31,34| 8
1785 17/02/07| 9,15,19,27,28,32| 7
1784 13/02/07| 10,11,16,20,23,33| 10
1783 10/02/07| 15,26,29,30,33,34| 7
1782 06/02/07| 9,11,19,20,27,28| 4
1781 03/02/07| 8,16,21,23,26,28| 4
1780 01/02/07| 3,4,12,21,30,34| 8
1779 30/01/07| 6,14,18,24,25,27| 8
1778 27/01/07| 6,10,15,20,27,33| 2
1777 23/01/07| 10,17,21,26,28,29| 8
1776 20/01/07| 1,20,21,27,29,32| 9
1775 16/01/07| 3,23,27,32,33,34| 6
1774 13/01/07| 3,4,8,15,22,32| 7
1773 09/01/07| 3,14,22,24,32,33| 7
1772 06/01/07| 4,6,10,18,24,34| 4
1771 04/01/07| 1,4,8,14,27,33| 4
